"chr","start","end","width","anodev.padj","pattern","Cd8Naive_over_Cd4Naive.log2fc","dmrid"
"chr8",141608401,141608700,300,0.00717319968870527,"CD8+ Hypermethylation DMR",16.5271935897585,62098
"chr9",727851,728200,350,0.00819935093298378,"CD8+ Hypermethylation DMR",1.61889523808394,62155
"chr9",4254401,4254550,150,0.00899959991545286,"CD8+ Hypermethylation DMR",2.11546057109235,62193
"chr9",4323551,4323950,400,0.00320952452496118,"CD8+ Hypermethylation DMR",2.93849909847954,62196
"chr9",4540651,4540950,300,0.00478656024181715,"CD8+ Hypermethylation DMR",0.956054135883176,62203
"chr9",8238101,8238300,200,0.00668468605351984,"CD8+ Hypermethylation DMR",16.4841253307585,62264
"chr9",14623051,14623450,400,0.00813168989323539,"CD8+ Hypermethylation DMR",1.14201247547293,62312
"chr9",22749101,22749550,450,0.00879093726059976,"CD8+ Hypermethylation DMR",1.04063626527479,62434
"chr9",35796401,35797250,850,0.0058843303193651,"CD8+ Hypermethylation DMR",2.28944158884239,62559
"chr9",36665751,36665900,150,0.00560192776598234,"CD8+ Hypermethylation DMR",2.22237541829974,62576
"chr9",36869701,36870050,350,0.00403405080945092,"CD8+ Hypermethylation DMR",1.43294986952751,62577
"chr9",47044051,47044300,250,0.00450569386395547,"CD8+ Hypermethylation DMR",16.2877304131248,62624
"chr9",71737851,71738150,300,0.00692687914972041,"CD8+ Hypermethylation DMR",0.780988689091,62643
"chr9",78592051,78592750,700,0.000527015774524455,"CD8+ Hypermethylation DMR",1.21500673180584,62722
"chr9",79663301,79663600,300,0.00988992569732926,"CD8+ Hypermethylation DMR",0.999996490754596,62738
"chr9",80387301,80387750,450,0.0086920752307515,"CD8+ Hypermethylation DMR",1.83004389104371,62745
"chr9",82483451,82484050,600,0.00813168989323539,"CD8+ Hypermethylation DMR",1.43607985455371,62787
"chr9",90322701,90323050,350,0.00897909238633079,"CD8+ Hypermethylation DMR",1.48541384303822,62873
"chr9",90851401,90851700,300,0.00766028470128899,"CD8+ Hypermethylation DMR",0.982718954335508,62880
"chr9",91549401,91550300,900,0.00149784729038622,"CD8+ Hypermethylation DMR",1.15753025597837,62901
"chr9",91994501,91995250,750,0.000441066813741529,"CD8+ Hypermethylation DMR",0.890371862748655,62912
"chr9",95710851,95711250,400,0.00537795938769004,"CD8+ Hypermethylation DMR",1.21500585193052,62985
"chr9",97744551,97744950,400,0.00477919565403255,"CD8+ Hypermethylation DMR",1.7369453966982,63018
"chr9",98241651,98242150,500,0.00429208752394409,"CD8+ Hypermethylation DMR",0.707216539416189,63033
"chr9",98472251,98472600,350,0.00449197952494937,"CD8+ Hypermethylation DMR",0.887522950738249,63039
"chr9",98518451,98518850,400,0.0053235978152434,"CD8+ Hypermethylation DMR",1.91750955214698,63048
"chr9",98531801,98532050,250,0.00829752039783774,"CD8+ Hypermethylation DMR",2.7369042813897,63051
"chr9",101857951,101858600,650,0.00103411076642334,"CD8+ Hypermethylation DMR",1.125523955553,63129
"chr9",106837151,106837350,200,0.00440975735482142,"CD8+ Hypermethylation DMR",2.04437772524939,63169
"chr9",107891401,107891850,450,0.00602071847041911,"CD8+ Hypermethylation DMR",1.70041724572202,63185
"chr9",108766251,108766500,250,0.00724084381718539,"CD8+ Hypermethylation DMR",3.1698288257802,63199
"chr9",109641301,109641650,350,0.00303221300734471,"CD8+ Hypermethylation DMR",2.3218877002745,63207
"chr9",112679301,112679900,600,0.00320865229811689,"CD8+ Hypermethylation DMR",1.10961715737121,63258
"chr9",113950551,113950950,400,0.0090958969758049,"CD8+ Hypermethylation DMR",0.733059275718902,63279
"chr9",116240651,116241200,550,0.00339832138402606,"CD8+ Hypermethylation DMR",0.971426273633652,63326
"chr9",124497051,124497500,450,0.00158811981284592,"CD8+ Hypermethylation DMR",1.70780122975187,63433
"chr9",124509151,124509500,350,0.00927716026229184,"CD8+ Hypermethylation DMR",0.947529106964321,63436
"chr9",126402301,126402550,250,0.00983941802095011,"CD8+ Hypermethylation DMR",1.72245094189761,63482
"chr9",129746201,129747100,900,3.91493789767391e-10,"CD8+ Hypermethylation DMR",1.49073850665031,63548
"chr9",129751801,129752200,400,0.00287620278301626,"CD8+ Hypermethylation DMR",0.762669710973741,63549
"chr9",136565501,136566050,550,0.000361919875531384,"CD8+ Hypermethylation DMR",1.35754293285835,63692
"chr9",139123801,139124300,500,0.00630609865817871,"CD8+ Hypermethylation DMR",1.46710975999005,63715
"chr9",139796751,139797150,400,0.00721573825349934,"CD8+ Hypermethylation DMR",1.62147039876641,63729
"chr10",4103551,4103950,400,0.000188429893186313,"CD8+ Hypermethylation DMR",2.62444251625182,63820
"chr10",5486951,5487400,450,0.00896582447404058,"CD8+ Hypermethylation DMR",0.869412499578087,63833
"chr10",5796001,5796650,650,0.00132631946658465,"CD8+ Hypermethylation DMR",1.05770953140354,63841
"chr10",7311201,7311850,650,2.73170507048004e-10,"CD8+ Hypermethylation DMR",2.50246945035486,63890
"chr10",8099501,8100100,600,0.000211995266901496,"CD8+ Hypermethylation DMR",1.8961430871766,63916
"chr10",8267501,8268100,600,0.00522838019387291,"CD8+ Hypermethylation DMR",0.883481890561565,63925
"chr10",8367201,8367750,550,0.000161492035686064,"CD8+ Hypermethylation DMR",1.58495226231288,63934
"chr10",8368201,8369050,850,0.00410467071674643,"CD8+ Hypermethylation DMR",0.9052566039586,63935
"chr10",10714101,10714250,150,0.00735474926580769,"CD8+ Hypermethylation DMR",3.90676941504168,63959
"chr10",11286651,11287100,450,9.23865564879952e-05,"CD8+ Hypermethylation DMR",1.13749966067949,63976
"chr10",14691451,14691850,400,0.000168334662735064,"CD8+ Hypermethylation DMR",2.80729556708965,64060
"chr10",15203101,15203500,400,0.00898986343661841,"CD8+ Hypermethylation DMR",1.09019188591713,64080
"chr10",17050201,17050550,350,0.007513100407613,"CD8+ Hypermethylation DMR",0.966049229106994,64106
"chr10",23163601,23164050,450,0.00656905152443008,"CD8+ Hypermethylation DMR",1.05732770612166,64183
"chr10",23262001,23262300,300,0.00303221300734471,"CD8+ Hypermethylation DMR",16.1401751667748,64186
"chr10",25140601,25141000,400,0.00211487516741837,"CD8+ Hypermethylation DMR",0.812371178798068,64210
"chr10",28639551,28640150,600,0.00989973672815446,"CD8+ Hypermethylation DMR",0.717854092371807,64250
"chr10",29125501,29125800,300,0.00513912441152232,"CD8+ Hypermethylation DMR",1.86247936081926,64256
"chr10",30322251,30322700,450,0.00736107417327976,"CD8+ Hypermethylation DMR",0.817133269138631,64275
"chr10",32438151,32438500,350,0.00813168989323539,"CD8+ Hypermethylation DMR",1.15650100535777,64322
"chr10",35300701,35301050,350,0.00399254561769024,"CD8+ Hypermethylation DMR",1.22947585443344,64368
"chr10",50465001,50465650,650,0.00226191156601497,"CD8+ Hypermethylation DMR",2.85785974084839,64493
"chr10",50484701,50485050,350,0.00953204294299195,"CD8+ Hypermethylation DMR",1.15199692195106,64495
"chr10",50718101,50718700,600,0.00373999459018649,"CD8+ Hypermethylation DMR",0.666954186492427,64502
"chr10",51525451,51525750,300,0.00638061531625739,"CD8+ Hypermethylation DMR",1.75000515794711,64512
"chr10",63752851,63753100,250,0.0058843303193651,"CD8+ Hypermethylation DMR",2.37847666626831,64612
"chr10",63754051,63754600,550,0.000293215034731965,"CD8+ Hypermethylation DMR",1.655335581295,64613
"chr10",74820801,74821100,300,0.00188657955490169,"CD8+ Hypermethylation DMR",16.2470889438691,64775
"chr10",75605701,75605950,250,0.00692687914972041,"CD8+ Hypermethylation DMR",1.78848191666383,64795
"chr10",75715301,75715850,550,0.00726027592267171,"CD8+ Hypermethylation DMR",0.937259404998791,64799
"chr10",79012151,79012650,500,0.00757568711242844,"CD8+ Hypermethylation DMR",1.66294033544997,64851
"chr10",79028851,79029700,850,0.00119436541677266,"CD8+ Hypermethylation DMR",1.29371714980215,64856
"chr10",79048601,79048900,300,0.0053235978152434,"CD8+ Hypermethylation DMR",3.24781134430496,64858
"chr10",80790401,80790700,300,0.0053235978152434,"CD8+ Hypermethylation DMR",1.8479781517351,64903
"chr10",80853351,80854350,1000,4.50259940303419e-05,"CD8+ Hypermethylation DMR",0.821027354661699,64907
"chr10",89960801,89961250,450,0.00257364754532591,"CD8+ Hypermethylation DMR",3.39214122091061,65015
"chr10",90147101,90147450,350,0.00726027592267171,"CD8+ Hypermethylation DMR",2.05059323993214,65028
"chr10",90251451,90251950,500,0.00647797141972627,"CD8+ Hypermethylation DMR",1.74999409877973,65031
"chr10",99255551,99255900,350,0.00910021646035579,"CD8+ Hypermethylation DMR",0.96437248794409,65150
"chr10",106059751,106060350,600,3.08516288246474e-05,"CD8+ Hypermethylation DMR",1.29726081965406,65264
"chr10",106913301,106913650,350,0.00926975974476546,"CD8+ Hypermethylation DMR",0.890768022576123,65279
"chr10",111664051,111664400,350,0.00778006232809277,"CD8+ Hypermethylation DMR",0.842456412603242,65319
"chr10",111765701,111766150,450,0.000575865194197332,"CD8+ Hypermethylation DMR",1.60879615210917,65324
"chr10",111825751,111826100,350,0.00903102608234546,"CD8+ Hypermethylation DMR",1.01989529195382,65326
"chr10",112493251,112493800,550,0.00525902132324077,"CD8+ Hypermethylation DMR",0.883482232286067,65337
"chr10",112503901,112504550,650,0.000643404341204347,"CD8+ Hypermethylation DMR",1.92597178001035,65339
"chr10",112565051,112565750,700,0.000672854156822044,"CD8+ Hypermethylation DMR",0.966312322853902,65341
"chr10",112615801,112616000,200,0.00905561742224356,"CD8+ Hypermethylation DMR",2.11545502238478,65346
"chr10",112617451,112617750,300,0.00814187297761591,"CD8+ Hypermethylation DMR",1.45942129033157,65347
"chr10",118487001,118487400,400,0.00923648498137211,"CD8+ Hypermethylation DMR",0.807352448873878,65417
"chr10",121059151,121059700,550,0.00897909238633079,"CD8+ Hypermethylation DMR",1.14134819452937,65455
"chr10",124138651,124139150,500,0.00035880565821719,"CD8+ Hypermethylation DMR",2.13747008007147,65502
"chr10",124272051,124272550,500,0.00687757268243523,"CD8+ Hypermethylation DMR",1.49183566398613,65506
"chr10",132044551,132044900,350,0.0053235978152434,"CD8+ Hypermethylation DMR",0.968969951414038,65612
"chr10",133583701,133583950,250,0.0088635225250055,"CD8+ Hypermethylation DMR",1.22238726887716,65633
"chr10",134287601,134288000,400,0.00654368320558028,"CD8+ Hypermethylation DMR",1.08016513495526,65642
"chr10",135121001,135121400,400,0.0089679163667629,"CD8+ Hypermethylation DMR",1.26847963046428,65651
"chr11",2835901,2836500,600,0.00652495978428669,"CD8+ Hypermethylation DMR",1.62616989736561,65688
"chr11",5353701,5354100,400,0.00563759245533876,"CD8+ Hypermethylation DMR",1.65709409737228,65709
"chr11",10472651,10473150,500,0.00926136501100163,"CD8+ Hypermethylation DMR",1.18902410526521,65784
"chr11",12083301,12083450,150,0.00696109031874284,"CD8+ Hypermethylation DMR",1.07800061372182,65808
"chr11",18213101,18213450,350,0.00575715307989093,"CD8+ Hypermethylation DMR",0.881353073706113,65909
"chr11",18652251,18652650,400,0.0099187685456384,"CD8+ Hypermethylation DMR",0.919077038526032,65919
"chr11",31272951,31273450,500,0.00560192776598234,"CD8+ Hypermethylation DMR",2.37844171053323,66024
"chr11",35021151,35021500,350,0.00121896719860856,"CD8+ Hypermethylation DMR",2.11545132326537,66084
"chr11",35147101,35147600,500,0.00136881709211228,"CD8+ Hypermethylation DMR",1.8230983541876,66097
"chr11",39088451,39088650,200,0.00469587444180921,"CD8+ Hypermethylation DMR",16.6096549013151,66141
"chr11",43513751,43514300,550,0.00882893788275622,"CD8+ Hypermethylation DMR",0.770515256792865,66181
"chr11",44598851,44599150,300,0.0086920752307515,"CD8+ Hypermethylation DMR",1.11547255642563,66196
"chr11",45105401,45105750,350,0.00934572142271696,"CD8+ Hypermethylation DMR",0.917534671547871,66206
"chr11",46356201,46357150,950,0.000991622887489587,"CD8+ Hypermethylation DMR",0.84327092784902,66222
"chr11",46360101,46360650,550,0.000252329112184417,"CD8+ Hypermethylation DMR",1.19264029581503,66225
"chr11",46368151,46368500,350,0.00226191156601497,"CD8+ Hypermethylation DMR",1.26302851485825,66228
"chr11",48053251,48053550,300,0.00735474926580769,"CD8+ Hypermethylation DMR",0.954193692600896,66263
"chr11",60743901,60744150,250,0.0043059209136848,"CD8+ Hypermethylation DMR",2.27298988967766,66359
"chr11",60802401,60803750,1350,0.000440416222536179,"CD8+ Hypermethylation DMR",1.08695693796736,66367
"chr11",60832901,60834200,1300,0.00484616574883571,"CD8+ Hypermethylation DMR",1.21500907814662,66372
"chr11",60836901,60837400,500,0.00257388409375395,"CD8+ Hypermethylation DMR",1.42319909346333,66373
"chr11",60850801,60851550,750,0,"CD8+ Hypermethylation DMR",3.0483111376146,66375
"chr11",60884501,60885150,650,0.00185452065005164,"CD8+ Hypermethylation DMR",0.827815953822148,66381
"chr11",60907101,60907550,450,0.00658755951957903,"CD8+ Hypermethylation DMR",1.09191704772499,66382
"chr11",62200751,62201400,650,0.00028400356983601,"CD8+ Hypermethylation DMR",1.3057991223207,66401
"chr11",63258801,63259300,500,0.00475455009287711,"CD8+ Hypermethylation DMR",2.87434452860511,66415
"chr11",66485251,66485400,150,0.00897909238633079,"CD8+ Hypermethylation DMR",0.853609495687504,66468
"chr11",67206801,67207100,300,0.00866279791285871,"CD8+ Hypermethylation DMR",1.90686679147955,66484
"chr11",111848551,111848950,400,0.00383622115582928,"CD8+ Hypermethylation DMR",1.77256909530407,66982
"chr11",114045501,114045950,450,0.00652703258321411,"CD8+ Hypermethylation DMR",1.5849439520234,67022
"chr11",114251201,114251500,300,0.00724945880846681,"CD8+ Hypermethylation DMR",2.16989133917517,67028
"chr11",115029301,115029750,450,0.00699619414338138,"CD8+ Hypermethylation DMR",1.62146815154985,67037
"chr11",117817351,117817700,350,0.00569965695495654,"CD8+ Hypermethylation DMR",1.4854170890481,67076
"chr11",118942901,118943150,250,0.0058843303193651,"CD8+ Hypermethylation DMR",0.832888531133902,67096
"chr11",125382901,125383100,200,0.00303221300734471,"CD8+ Hypermethylation DMR",2.3219050120437,67199
"chr11",127931501,127931850,350,0.00687757268243523,"CD8+ Hypermethylation DMR",1.62147264598985,67238
"chr11",128211851,128212400,550,0.00332176177598198,"CD8+ Hypermethylation DMR",1.37438468321045,67250
"chr11",128221101,128221600,500,0.00162482811079821,"CD8+ Hypermethylation DMR",2.16988292380123,67252
"chr11",134498101,134498300,200,0.00914761468006679,"CD8+ Hypermethylation DMR",1.43609269466029,67356
"chr12",819251,819550,300,0.00557957517323035,"CD8+ Hypermethylation DMR",0.762307093078417,67382
"chr12",3907001,3907200,200,0.00743901945446038,"CD8+ Hypermethylation DMR",2.16990255979374,67448
"chr12",4003101,4003850,750,0.00174790494854917,"CD8+ Hypermethylation DMR",0.809774303673496,67452
"chr12",4014951,4015400,450,0.000918047419465165,"CD8+ Hypermethylation DMR",1.40807540219913,67453
"chr12",4561101,4561500,400,0.0082161287944205,"CD8+ Hypermethylation DMR",0.940618777940035,67471
"chr12",6539601,6540050,450,0.00983664603846219,"CD8+ Hypermethylation DMR",0.68449642243266,67511
"chr12",6889501,6890200,700,0.00135899990549971,"CD8+ Hypermethylation DMR",1.02747480025981,67518
"chr12",6898601,6901100,2500,0,"CD8+ Hypermethylation DMR",2.47290529300428,67523
"chr12",10039301,10039700,400,0.000466725561126131,"CD8+ Hypermethylation DMR",2.13747676870866,67579
"chr12",10597501,10597900,400,0.000922983014249955,"CD8+ Hypermethylation DMR",1.63741686777515,67599
"chr12",10621301,10621700,400,0.00984417501200802,"CD8+ Hypermethylation DMR",2.32187269699324,67601
"chr12",10643151,10643850,700,0.0015627010752978,"CD8+ Hypermethylation DMR",1.31193152795853,67603
"chr12",10669101,10669350,250,0.00729204880116654,"CD8+ Hypermethylation DMR",3.90668863445936,67606
"chr12",19395851,19396200,350,0.00255842717739909,"CD8+ Hypermethylation DMR",3.39218037463004,67719
"chr12",20876451,20876750,300,0.00897606083361437,"CD8+ Hypermethylation DMR",2.45937850264137,67740
"chr12",25121351,25121650,300,0.00727602703479353,"CD8+ Hypermethylation DMR",3.16980959160947,67780
"chr12",26903701,26904100,400,0.00444845410309483,"CD8+ Hypermethylation DMR",1.32191943877771,67807
"chr12",28741851,28742150,300,0.00727602703479353,"CD8+ Hypermethylation DMR",1.41502848249683,67836
"chr12",30430251,30430400,150,0.00905561742224356,"CD8+ Hypermethylation DMR",1.66295760945546,67852
"chr12",47200151,47200350,200,0.00924288574817343,"CD8+ Hypermethylation DMR",3.08738646583839,68001
"chr12",48276751,48276950,200,0.00735760129632573,"CD8+ Hypermethylation DMR",3.90672902410435,68032
"chr12",51178201,51178550,350,0.00898986343661841,"CD8+ Hypermethylation DMR",1.48541384303822,68088
"chr12",51280101,51280400,300,0.00730064521666957,"CD8+ Hypermethylation DMR",3.16980959160947,68091
"chr12",51469951,51470400,450,3.30564676096098e-07,"CD8+ Hypermethylation DMR",2.01434356865913,68096
"chr12",51777701,51778250,550,0.000766109257426079,"CD8+ Hypermethylation DMR",1.58494663125027,68110
"chr12",52180751,52181250,500,0.000555103160839475,"CD8+ Hypermethylation DMR",2.18758947040911,68118
"chr12",52205901,52206600,700,0.00274421769436196,"CD8+ Hypermethylation DMR",0.834937155869599,68119
"chr12",52999551,52999900,350,0.00135806318576199,"CD8+ Hypermethylation DMR",1.45370960404551,68136
"chr12",53964651,53964800,150,0.0010435798520627,"CD8+ Hypermethylation DMR",3.52350268155823,68159
"chr12",54375501,54375950,450,0.00556339979644484,"CD8+ Hypermethylation DMR",1.99996348255207,68167
"chr12",57460101,57460600,500,0.00897909238633079,"CD8+ Hypermethylation DMR",0.919377105743603,68219
"chr12",58290751,58291150,400,0.00106085533717484,"CD8+ Hypermethylation DMR",2.03559773048465,68233
"chr12",64988601,64988950,350,0.00789680529797144,"CD8+ Hypermethylation DMR",0.966049229106994,68295
"chr12",66098001,66098250,250,0.00641753619631242,"CD8+ Hypermethylation DMR",2.80729309403664,68303
"chr12",67356851,67357600,750,0.00447288989347361,"CD8+ Hypermethylation DMR",1.32969488006031,68331
"chr12",68394201,68394550,350,0.00299959784923714,"CD8+ Hypermethylation DMR",1.88450578947155,68364
"chr12",90592351,90592550,200,0.0029651091776874,"CD8+ Hypermethylation DMR",16.7251310089803,68563
"chr12",92368851,92369150,300,0.00469380205836261,"CD8+ Hypermethylation DMR",2.87439436263066,68595
"chr12",92771401,92771850,450,0.00558205895491133,"CD8+ Hypermethylation DMR",1.0995297379249,68616
"chr12",97714351,97714700,350,0.00992605591906027,"CD8+ Hypermethylation DMR",1.72244490895075,68711
"chr12",111066151,111066550,400,0.00910021646035579,"CD8+ Hypermethylation DMR",0.857039119947166,68918
"chr12",113346401,113346750,350,0.00914827416330734,"CD8+ Hypermethylation DMR",1.23815526196225,68954
"chr12",113522801,113523250,450,0.00599467509315595,"CD8+ Hypermethylation DMR",0.891062365036693,68962
"chr12",113673901,113674500,600,0.0026560812065399,"CD8+ Hypermethylation DMR",0.999995811548766,68967
"chr12",114097251,114097650,400,0.00939603625312579,"CD8+ Hypermethylation DMR",1.04181493837539,68978
"chr12",114879251,114879400,150,0.00821458449732279,"CD8+ Hypermethylation DMR",2.73692880607726,68989
"chr12",117957151,117957550,400,0.00789680529797144,"CD8+ Hypermethylation DMR",0.712421784191313,69039
"chr12",122109501,122109900,400,0.00389188482029218,"CD8+ Hypermethylation DMR",0.85277174050429,69122
"chr12",122812001,122812700,700,0.00909449900214411,"CD8+ Hypermethylation DMR",0.829267333270578,69134
"chr12",123235401,123236000,600,0.00499183446236903,"CD8+ Hypermethylation DMR",0.838245462214955,69152
"chr12",123599301,123600300,1000,2.95025347811784e-07,"CD8+ Hypermethylation DMR",1.44221043588597,69162
"chr12",124405401,124406050,650,6.21590519712288e-05,"CD8+ Hypermethylation DMR",2.38243715554859,69182
"chr12",125896151,125896450,300,0.00668468605351984,"CD8+ Hypermethylation DMR",1.1053487884541,69211
"chr13",28303901,28304300,400,0.00681756664565052,"CD8+ Hypermethylation DMR",0.999995777496467,69446
"chr13",30724351,30724700,350,0.00897909238633079,"CD8+ Hypermethylation DMR",1.46711463508022,69491
"chr13",30997151,30997750,600,0.00479783390621276,"CD8+ Hypermethylation DMR",1.28686888736984,69508
"chr13",31319751,31320650,900,1.83725790288028e-05,"CD8+ Hypermethylation DMR",0.999995362788298,69517
"chr13",32961801,32962000,200,0.00885571441739819,"CD8+ Hypermethylation DMR",0.748937262113783,69540
"chr13",34168701,34169000,300,0.00908808357865431,"CD8+ Hypermethylation DMR",2.11544392507208,69556
"chr13",40799951,40800700,750,0.00546169465208367,"CD8+ Hypermethylation DMR",0.878690519573201,69619
"chr13",40960051,40960350,300,0.00991753428065654,"CD8+ Hypermethylation DMR",1.72244792541829,69628
"chr13",41930351,41930650,300,0.00897909238633079,"CD8+ Hypermethylation DMR",2.45937850264137,69645
"chr13",50219551,50219950,400,0.00016683954717588,"CD8+ Hypermethylation DMR",1.38186416917431,69797
"chr13",50958201,50958850,650,0.00259289732234938,"CD8+ Hypermethylation DMR",1.58494043631093,69810
"chr13",72401301,72401700,400,0.0064197479207231,"CD8+ Hypermethylation DMR",1.46565305425994,69980
"chr13",74131101,74131500,400,0.00317779473942661,"CD8+ Hypermethylation DMR",2.08742974474207,69996
"chr13",80065801,80066150,350,1.01615826872422e-05,"CD8+ Hypermethylation DMR",2.22237655182589,70079
"chr13",81136501,81136800,300,0.00259289732234938,"CD8+ Hypermethylation DMR",3.39219995197214,70093
"chr13",94981851,94982450,600,0.000830642726612931,"CD8+ Hypermethylation DMR",0.861613667776803,70192
"chr13",95774501,95775000,500,0.000967857367765764,"CD8+ Hypermethylation DMR",1.04025967475333,70204
"chr13",98027051,98027200,150,0.00678168982448873,"CD8+ Hypermethylation DMR",1.80734564764314,70230
"chr13",99582401,99582800,400,0.0053235978152434,"CD8+ Hypermethylation DMR",2.37845569267723,70254
"chr13",99956051,99956700,650,0.00488688957191189,"CD8+ Hypermethylation DMR",2.38700561998019,70266
"chr13",99958101,99958600,500,5.37484444354268e-07,"CD8+ Hypermethylation DMR",2.14972616510792,70268
"chr13",100059001,100059800,800,8.47954693282209e-05,"CD8+ Hypermethylation DMR",1.05363252600176,70283
"chr13",102789151,102789550,400,0.00986490743434034,"CD8+ Hypermethylation DMR",0.902699297680237,70320
"chr13",105424451,105424700,250,0.00668468605351984,"CD8+ Hypermethylation DMR",16.4032062433546,70348
"chr14",23334701,23335000,300,0.00608369989698073,"CD8+ Hypermethylation DMR",1.55252961271435,70514
"chr14",23490201,23491150,950,3.45045470494133e-05,"CD8+ Hypermethylation DMR",1.52451839310185,70517
"chr14",23496901,23497500,600,0.00106446510880927,"CD8+ Hypermethylation DMR",1.10805355866547,70518
"chr14",24518101,24518700,600,0.00024911342975416,"CD8+ Hypermethylation DMR",1.97195585652235,70534
"chr14",34486101,34486500,400,0.00575096978937563,"CD8+ Hypermethylation DMR",2.22234708059343,70617
"chr14",35441101,35441450,350,0.00499183446236903,"CD8+ Hypermethylation DMR",1.03476163549907,70635
"chr14",37569151,37569350,200,0.00896582447404058,"CD8+ Hypermethylation DMR",2.26300699502547,70658
"chr14",39171051,39171550,500,0.00638032490178957,"CD8+ Hypermethylation DMR",1.05732709846484,70667
"chr14",52623851,52624400,550,0.00347728452220967,"CD8+ Hypermethylation DMR",1.13384854852591,70787
"chr14",56591201,56592100,900,0.00914761468006679,"CD8+ Hypermethylation DMR",1.2479181170181,70855
"chr14",57766151,57766550,400,0.00727602703479353,"CD8+ Hypermethylation DMR",1.95416419939354,70878
"chr14",59062701,59063200,500,0.000672854156822044,"CD8+ Hypermethylation DMR",1.23379257759553,70891
"chr14",61227051,61227750,700,0.000803729337068774,"CD8+ Hypermethylation DMR",1.7775871407478,70918
"chr14",69140001,69140750,750,0.00606686793490568,"CD8+ Hypermethylation DMR",0.632266935692028,71079
"chr14",69195551,69196000,450,0.00299959784923714,"CD8+ Hypermethylation DMR",0.768327997637639,71087
"chr14",73327351,73327700,350,0.00735760129632573,"CD8+ Hypermethylation DMR",0.915933048540414,71154
"chr14",77394751,77395100,350,0.00634816353293626,"CD8+ Hypermethylation DMR",1.12927787736846,71224
"chr14",77397651,77398150,500,0.00714809728246702,"CD8+ Hypermethylation DMR",0.999995756798011,71226
"chr14",78246051,78246400,350,0.00449989405030548,"CD8+ Hypermethylation DMR",3.39218037463004,71256
"chr14",81523501,81523750,250,0.00979968325482985,"CD8+ Hypermethylation DMR",3.80715399139423,71280
"chr14",83584451,83584950,500,0.00910021646035579,"CD8+ Hypermethylation DMR",1.33440768362831,71300
"chr14",87482101,87482400,300,0.00939603625312579,"CD8+ Hypermethylation DMR",3.0873482800529,71324
"chr14",92296751,92297350,600,0.00280655533984734,"CD8+ Hypermethylation DMR",1.32191610953703,71427
"chr14",92325601,92326050,450,0.00983941802095011,"CD8+ Hypermethylation DMR",1.05062127595415,71432
"chr14",93018651,93019100,450,0.00467734159894521,"CD8+ Hypermethylation DMR",1.19263881771113,71459
"chr14",97649151,97649550,400,0.00892476928411055,"CD8+ Hypermethylation DMR",1.06412486319128,71534
"chr14",97874101,97875100,1000,0.00287620278301626,"CD8+ Hypermethylation DMR",0.868752061616765,71551
"chr14",97875501,97876150,650,0.00652703258321411,"CD8+ Hypermethylation DMR",1.15672041706323,71552
"chr14",98257901,98258100,200,0.00857362682663302,"CD8+ Hypermethylation DMR",1.08745997708426,71582
"chr14",98489401,98489900,500,0.0084536927916627,"CD8+ Hypermethylation DMR",0.906886387768145,71593
"chr14",99392401,99392750,350,0.00983941802095011,"CD8+ Hypermethylation DMR",1.0995310569471,71651
"chr14",102230351,102230950,600,0.00522838019387291,"CD8+ Hypermethylation DMR",1.05444087886256,71702
"chr14",102231651,102231900,250,0.00800921231315253,"CD8+ Hypermethylation DMR",1.55018690333935,71703
"chr14",105130151,105130850,700,0.00417323370447708,"CD8+ Hypermethylation DMR",0.75364146844483,71749
"chr14",106326751,106327600,850,0.000204676382501934,"CD8+ Hypermethylation DMR",1.0107208750973,71763
"chr14",106354301,106354650,350,0.0021672036057066,"CD8+ Hypermethylation DMR",1.34238564439471,71768
"chr14",106356901,106357800,900,3.77256910032123e-05,"CD8+ Hypermethylation DMR",1.17282871498006,71769
"chr14",107253601,107253800,200,0.00292802040748109,"CD8+ Hypermethylation DMR",16.7251310089803,71794
"chr15",22465251,22465550,300,0.00966613596006579,"CD8+ Hypermethylation DMR",3.8071138091361,71812
"chr15",24293651,24293850,200,0.00909449900214411,"CD8+ Hypermethylation DMR",16.3466233808396,71836
"chr15",31502601,31503350,750,0.00129275989511269,"CD8+ Hypermethylation DMR",1.25937517369833,71922
"chr15",35614151,35614450,300,0.0053235978152434,"CD8+ Hypermethylation DMR",1.4974897940534,71975
"chr15",38967551,38967900,350,0.00837581279578834,"CD8+ Hypermethylation DMR",2.73687975726618,72015
"chr15",42228851,42229150,300,0.00402837399900354,"CD8+ Hypermethylation DMR",1.43295123205462,72074
"chr15",42955251,42955500,250,0.00317779473942661,"CD8+ Hypermethylation DMR",2.32189924141935,72089
"chr15",44956801,44957300,500,0.000164522081226484,"CD8+ Hypermethylation DMR",1.47803738825699,72124
"chr15",46359951,46360100,150,0.00668468605351984,"CD8+ Hypermethylation DMR",16.899158895452,72136
"chr15",52300601,52301000,400,0.00933993801079286,"CD8+ Hypermethylation DMR",1.04181493837539,72193
"chr15",58796901,58797250,350,0.00914761468006679,"CD8+ Hypermethylation DMR",0.904839763680711,72277
"chr15",61011951,61012700,750,0.00140861835869608,"CD8+ Hypermethylation DMR",0.974903520594605,72324
"chr15",61022151,61022650,500,0.00507216710324128,"CD8+ Hypermethylation DMR",2.50244093718641,72325
"chr15",61193951,61194250,300,0.00611508878426001,"CD8+ Hypermethylation DMR",1.70042473645491,72334
